item1,item2,count
186,478,30.0
186,480,16.0
186,483,4.0
186,485,38.0
186,486,27.0
186,488,3.0
186,490,119.0
186,492,2.0
186,493,40.0
186,496,17.0
186,497,7.0
186,500,61.0
186,504,49.0
186,505,11.0
186,506,17.0
186,507,15.0
186,508,50.0
186,510,403.0
187,188,2146.0
187,189,841.0
187,190,965.0
187,191,1197.0
187,192,50.0
187,194,11.0
187,195,106.0
187,196,129.0
187,197,110.0
187,198,57.0
187,199,103.0
187,201,109.0
187,206,18.0
187,208,259.0
187,209,6.0
187,212,2535.0
187,213,3854.0
187,214,1222.0
187,215,49.0
187,216,9.0
187,217,1.0
187,218,2855.0
187,241,6.0
187,247,47.0
187,248,66.0
187,250,9.0
187,254,5.0
187,261,2.0
187,265,64.0
187,266,9.0
187,268,85.0
187,269,82.0
187,272,53.0
187,274,183.0
187,279,25.0
187,280,46.0
187,281,3.0
187,283,26.0
187,288,60.0
187,291,66.0
187,295,1.0
187,298,2.0
187,306,258.0
187,307,140.0
187,308,324.0
187,309,37.0
187,311,8.0
187,314,119.0
187,315,187.0
187,316,57.0
187,318,4.0
187,320,1.0
187,321,48.0
187,324,46.0
187,326,83.0
187,327,41.0
187,328,35.0
187,329,4.0
187,330,272.0
187,331,9.0
187,334,813.0
187,338,323.0
187,342,21.0
187,352,2.0
187,353,289.0
187,358,3.0
187,365,2.0
187,367,26.0
187,373,2.0
187,375,4.0
187,378,1.0
187,383,7.0
187,385,12.0
187,388,19.0
187,389,22.0
187,393,161.0
187,394,7.0
187,420,313.0
187,426,52.0
187,429,144.0
187,431,258.0
187,432,739.0
187,436,92.0
187,457,993.0
187,458,1278.0
187,459,1933.0
187,460,2093.0
187,461,2487.0
187,462,39.0
187,463,1.0
187,465,1781.0
187,473,5.0
187,474,17.0
187,476,7.0
187,478,42.0
187,480,21.0
187,483,7.0
187,485,43.0
187,486,27.0
187,487,2.0
187,488,6.0
187,489,2.0
187,490,136.0
187,492,6.0
187,493,49.0
187,496,16.0
187,497,10.0
187,500,72.0
187,504,54.0
187,505,10.0
187,506,19.0
187,507,24.0
187,508,58.0
187,510,522.0
188,189,1080.0
188,190,1251.0
188,191,756.0
188,192,50.0
188,194,8.0
188,195,84.0
188,196,120.0
188,197,101.0
188,198,79.0
188,199,107.0
188,201,46.0
188,206,14.0
188,208,216.0
188,209,3.0
188,212,2317.0
188,213,3623.0
188,214,1236.0
188,215,52.0
188,216,9.0
188,217,5.0
188,218,2785.0
188,241,7.0
188,247,39.0
188,248,57.0
188,250,7.0
188,254,4.0
188,256,1.0
188,265,56.0
188,266,4.0
188,268,73.0
188,269,67.0
188,272,49.0
188,274,146.0
188,279,22.0
188,280,46.0
188,281,2.0
188,283,30.0
188,288,51.0
188,291,60.0
188,295,2.0
188,298,2.0
188,306,255.0
188,307,119.0
188,308,326.0
188,309,40.0
188,311,7.0
188,314,87.0
188,315,130.0
188,316,37.0
188,318,6.0
188,321,37.0
188,324,34.0
188,326,84.0
188,327,34.0
188,328,32.0
188,330,278.0
188,331,5.0
188,334,830.0
188,338,225.0
188,342,18.0
188,352,6.0
188,353,332.0
188,358,3.0
188,365,2.0
188,367,21.0
188,373,1.0
188,375,1.0
188,378,2.0
188,383,7.0
188,385,6.0
188,388,22.0
188,389,11.0
188,393,174.0
188,394,8.0
188,420,351.0
188,426,39.0
188,429,135.0
188,431,241.0
188,432,771.0
188,436,81.0
188,457,945.0
188,458,1338.0
188,459,2017.0
188,460,2180.0
188,461,2479.0
188,462,34.0
188,463,2.0
188,465,1838.0
188,473,6.0
188,474,21.0
188,476,6.0
188,477,1.0
188,478,42.0
188,480,21.0
188,483,6.0
188,485,47.0
188,486,27.0
188,487,2.0
188,488,5.0
188,490,133.0
188,492,1.0
188,493,48.0
188,496,13.0
188,497,12.0
188,500,61.0
188,504,51.0
188,505,10.0
188,506,22.0
188,507,16.0
188,508,54.0
188,509,1.0
188,510,324.0
189,190,614.0
189,191,293.0
189,192,17.0
189,194,1.0
189,195,54.0
189,196,43.0
189,197,50.0
189,198,20.0
189,199,41.0
189,201,22.0
189,206,1.0
189,208,118.0
189,212,819.0
189,213,1209.0
189,214,388.0
189,215,17.0
189,216,1.0
189,217,1.0
189,218,1027.0
189,241,2.0
189,247,22.0
189,248,27.0
189,250,2.0
189,254,1.0
189,265,16.0
189,266,3.0
189,268,40.0
189,269,24.0
189,272,22.0
189,274,60.0
189,279,9.0
189,280,18.0
189,283,8.0
189,288,24.0
189,291,23.0
189,295,1.0
189,298,1.0
189,306,86.0
189,307,45.0
189,308,146.0
189,309,10.0
189,311,3.0
189,314,42.0
189,315,49.0
189,316,14.0
189,318,4.0
189,321,15.0
189,324,21.0
189,326,23.0
189,327,15.0
189,328,13.0
189,329,1.0
189,330,87.0
189,331,1.0
189,334,272.0
189,338,88.0
189,342,7.0
189,352,1.0
189,353,101.0
189,358,1.0
189,365,3.0
189,367,7.0
189,378,2.0
189,383,2.0
189,385,2.0
189,388,9.0
189,389,5.0
189,393,74.0
189,394,1.0
189,420,134.0
189,426,13.0
189,429,44.0
189,431,85.0
189,432,185.0
189,436,33.0
189,457,356.0
189,458,463.0
189,459,701.0
189,460,773.0
189,461,881.0
189,462,9.0
189,465,634.0
189,473,5.0
189,474,9.0
189,476,3.0
189,478,15.0
189,480,10.0
189,485,23.0
189,486,9.0
189,487,1.0
189,488,2.0
189,489,1.0
189,490,61.0
189,492,2.0
189,493,19.0
189,496,9.0
189,497,5.0
189,500,34.0
189,504,23.0
189,505,4.0
189,506,8.0
189,507,9.0
189,508,19.0
189,509,1.0
189,510,157.0
190,191,304.0
190,192,15.0
190,194,4.0
190,195,43.0
190,196,59.0
190,197,36.0
190,198,23.0
190,199,57.0
190,201,20.0
190,206,6.0
190,208,107.0
190,209,1.0
190,212,943.0
190,213,1379.0
190,214,387.0
190,215,24.0
190,216,2.0
190,217,1.0
190,218,1140.0
190,241,4.0
190,247,19.0
190,248,31.0
190,250,3.0
190,254,1.0
190,261,1.0
190,265,28.0
190,266,4.0
190,268,36.0
190,269,33.0
190,272,28.0
190,274,52.0
190,279,9.0
190,280,23.0
190,283,14.0
190,288,21.0
190,291,24.0
190,298,2.0
190,306,81.0
190,307,68.0
190,308,118.0
190,309,14.0
190,311,3.0
190,314,37.0
190,315,55.0
190,316,21.0
190,318,4.0
190,321,7.0
190,324,19.0
190,326,34.0
190,327,13.0
190,328,8.0
190,329,1.0
190,330,92.0
190,331,3.0
190,334,279.0
190,338,112.0
190,342,10.0
190,352,2.0
190,353,105.0
190,365,1.0
190,367,2.0
190,375,1.0
190,378,1.0
190,383,1.0
190,385,5.0
190,388,5.0
190,389,5.0
190,393,59.0
190,394,3.0
190,420,118.0
190,426,22.0
190,429,54.0
190,431,87.0
190,432,226.0
190,436,34.0
190,457,387.0
190,458,497.0
190,459,772.0
190,460,849.0
190,461,918.0
190,462,7.0
190,465,715.0
190,473,4.0
190,474,5.0
190,476,2.0
190,478,26.0
190,480,13.0
190,483,1.0
190,485,19.0
190,486,9.0
190,487,2.0
190,488,2.0
190,489,1.0
190,490,55.0
190,492,4.0
190,493,14.0
190,496,8.0
190,497,2.0
190,500,27.0
190,504,24.0
190,505,9.0
190,506,12.0
190,507,9.0
190,508,23.0
190,510,149.0
191,192,14.0
191,194,1.0
191,195,44.0
191,196,59.0
191,197,35.0
191,198,47.0
191,199,67.0
191,201,33.0
191,206,9.0
191,208,98.0
191,209,3.0
191,212,965.0
191,213,1387.0
191,214,593.0
191,215,28.0
191,216,2.0
191,217,4.0
191,218,1031.0
191,241,8.0
191,247,21.0
191,248,29.0
191,250,6.0
191,254,2.0
191,261,1.0
191,265,12.0
191,266,3.0
191,268,31.0
191,269,28.0
191,272,13.0
191,274,74.0
191,279,10.0
191,280,13.0
191,281,1.0
191,283,9.0
191,288,23.0
191,291,23.0
191,298,1.0
191,306,127.0
191,307,62.0
191,308,167.0
191,309,20.0
191,311,2.0
191,314,41.0
191,315,66.0
191,316,21.0
191,318,1.0
191,320,1.0
191,321,15.0
191,324,31.0
191,326,41.0
191,327,20.0
191,328,17.0
191,329,1.0
191,330,115.0
191,331,4.0
191,334,311.0
191,338,125.0
191,342,6.0
191,353,112.0
191,358,2.0
191,367,19.0
191,375,2.0
191,378,3.0
191,383,2.0
191,385,6.0
191,388,18.0
191,389,13.0
191,393,73.0
191,394,5.0
191,420,156.0
191,426,23.0
191,429,75.0
191,431,93.0
191,432,290.0
191,436,33.0
191,457,381.0
191,458,516.0
191,459,737.0
191,460,776.0
191,461,886.0
191,462,26.0
191,463,2.0
191,465,661.0
191,473,6.0
191,474,9.0
191,476,7.0
191,478,12.0
191,480,6.0
191,485,11.0
191,486,12.0
191,487,2.0
191,488,3.0
191,490,46.0
191,492,1.0
191,493,26.0
191,496,9.0
191,497,4.0
191,500,36.0
191,504,30.0
191,505,6.0
191,506,14.0
191,507,9.0
191,508,20.0
191,510,184.0
192,195,7.0
192,196,4.0
192,197,4.0
192,198,3.0
192,199,4.0
192,201,2.0
192,208,7.0
192,212,48.0
192,213,84.0
192,214,39.0
192,215,5.0
192,218,68.0
192,247,1.0
192,248,2.0
192,265,1.0
192,268,3.0
192,272,3.0
192,274,7.0
192,280,3.0
192,283,1.0
192,288,2.0
192,291,2.0
192,298,1.0
192,306,9.0
192,307,9.0
192,308,6.0
192,309,1.0
192,311,1.0
192,314,1.0
192,315,3.0
192,316,1.0
192,321,2.0
192,326,5.0
192,327,1.0
192,329,1.0
192,330,15.0
192,334,21.0
192,338,8.0
192,353,15.0
192,367,2.0
192,383,1.0
192,385,1.0
192,388,4.0
192,389,3.0
192,393,4.0
192,420,10.0
192,426,5.0
192,429,6.0
192,431,10.0
192,432,20.0
192,436,2.0
192,457,50.0
192,458,54.0
192,459,90.0
192,460,81.0
192,461,93.0
192,462,1.0
192,465,75.0
192,473,1.0
192,474,1.0
192,478,2.0
192,480,1.0
192,485,2.0
192,486,1.0
192,490,8.0
192,504,2.0
192,506,1.0
192,508,5.0
192,510,5.0
194,195,1.0
194,196,3.0
194,198,2.0
194,199,1.0
194,201,1.0
194,208,1.0
194,212,10.0
194,213,17.0
194,214,14.0
194,218,17.0
194,248,1.0
194,268,2.0
194,269,1.0
194,272,2.0
194,274,4.0
194,280,1.0
194,306,4.0
194,307,3.0
194,308,4.0
194,309,1.0
194,315,2.0
194,316,1.0
194,328,1.0
194,330,1.0
194,334,11.0
194,338,1.0
194,342,1.0
194,353,3.0
194,367,1.0
194,388,1.0
194,393,1.0
194,420,3.0
194,429,3.0
194,431,3.0
194,432,1.0
194,457,10.0
194,458,9.0
194,459,17.0
194,460,15.0
194,461,20.0
194,465,20.0
194,490,1.0
194,508,1.0
194,510,1.0
195,196,14.0
195,197,20.0
195,198,14.0
195,199,7.0
195,201,7.0
195,206,1.0
195,208,20.0
195,212,114.0
195,213,161.0
195,214,66.0
195,215,3.0
195,218,158.0
195,241,1.0
195,247,4.0
195,248,1.0
195,265,7.0
195,266,1.0
195,268,8.0
195,269,3.0
195,272,4.0
195,274,12.0
195,280,3.0
195,283,1.0
195,288,7.0
195,291,3.0
195,298,1.0
195,306,15.0
195,307,7.0
195,308,27.0
195,309,5.0
195,314,10.0
195,315,7.0
195,316,1.0
195,321,5.0
195,324,3.0
195,326,6.0
195,327,2.0
195,328,3.0
195,330,12.0
195,331,1.0
195,334,38.0
195,338,10.0
195,342,1.0
195,352,1.0
195,353,21.0
195,358,1.0
195,367,1.0
195,375,1.0
195,378,1.0
195,383,1.0
195,385,1.0
195,388,3.0
195,389,1.0
195,393,9.0
195,394,2.0
195,420,19.0
195,426,3.0
195,429,8.0
195,431,15.0
195,432,39.0
195,436,5.0
195,457,52.0
195,458,77.0
195,459,110.0
195,460,109.0
195,461,123.0
195,462,2.0
195,465,96.0
195,476,1.0
195,478,1.0
195,480,3.0
195,485,2.0
195,486,3.0
195,490,10.0
195,493,5.0
195,496,2.0
195,497,2.0
195,500,6.0
195,504,9.0
195,505,1.0
195,507,2.0
195,508,5.0
195,510,23.0
196,197,65.0
196,198,20.0
196,199,6.0
196,201,5.0
196,208,22.0
196,209,1.0
196,212,169.0
196,213,225.0
196,214,105.0
196,215,4.0
196,217,1.0
196,218,209.0
196,241,1.0
196,247,4.0
196,248,9.0
196,254,2.0
196,265,4.0
196,268,6.0
196,269,4.0
196,272,5.0
196,274,20.0
196,279,2.0
196,280,13.0
196,281,1.0
196,283,2.0
196,288,14.0
196,291,5.0
196,298,1.0
196,306,26.0
196,307,11.0
196,308,34.0
196,309,6.0
196,314,6.0
196,315,8.0
196,316,6.0
196,318,1.0
196,321,3.0
196,324,1.0
196,326,8.0
196,327,4.0
196,328,3.0
196,330,37.0
196,331,2.0
196,334,87.0
196,338,19.0
196,342,2.0
196,353,26.0
196,367,3.0
196,378,2.0
196,383,1.0
196,385,1.0
196,388,2.0
196,389,2.0
196,393,13.0
196,420,31.0
196,426,3.0
196,429,11.0
196,431,17.0
196,432,49.0
196,436,4.0
196,457,90.0
196,458,104.0
196,459,158.0
196,460,176.0
196,461,183.0
196,462,3.0
196,465,142.0
196,474,1.0
196,478,3.0
196,480,2.0
196,485,6.0
196,486,3.0
196,488,1.0
196,490,13.0
196,492,2.0
196,493,5.0
196,497,1.0
196,500,4.0
196,504,3.0
196,505,1.0
196,506,3.0
196,507,4.0
196,508,10.0
196,510,20.0
197,198,13.0
197,199,7.0
197,201,1.0
197,208,27.0
197,209,2.0
197,212,135.0
197,213,164.0
197,214,85.0
197,215,3.0
197,216,1.0
197,218,179.0
197,241,1.0
197,247,2.0
197,248,4.0
197,256,1.0
197,265,4.0
197,266,2.0
197,268,8.0
197,269,8.0
197,272,4.0
197,274,21.0
197,280,12.0
197,283,3.0
197,288,9.0
197,291,5.0
197,295,1.0
197,306,27.0
197,307,10.0
197,308,28.0
197,309,6.0
197,314,4.0
197,315,3.0
197,321,3.0
197,324,2.0
197,326,7.0
197,327,1.0
197,328,1.0
197,330,20.0
197,331,1.0
197,334,70.0
197,338,15.0
197,353,32.0
197,367,1.0
197,375,1.0
197,378,1.0
197,385,3.0
197,388,3.0
197,389,1.0
197,393,13.0
197,394,1.0
197,420,27.0
197,426,4.0
197,429,13.0
197,431,21.0
197,432,42.0
197,436,7.0
197,457,85.0
197,458,125.0
197,459,127.0
197,460,163.0
197,461,169.0
197,462,3.0
197,465,142.0
197,474,2.0
197,478,3.0
197,480,3.0
197,483,1.0
197,485,5.0
197,486,4.0
197,488,1.0
197,490,8.0
197,493,6.0
197,496,1.0
197,500,2.0
197,504,3.0
197,506,1.0
197,507,1.0
197,508,4.0
197,510,13.0
198,199,12.0
198,201,3.0
198,206,3.0
198,208,17.0
198,209,1.0
198,212,126.0
198,213,130.0
198,214,175.0
198,215,6.0
198,216,1.0
198,217,1.0
198,218,138.0
198,241,4.0
198,247,1.0
198,248,10.0
198,250,1.0
198,268,11.0
198,269,3.0
198,274,49.0
198,279,1.0
198,280,7.0
198,281,2.0
198,283,3.0
198,288,3.0
198,291,4.0
198,306,26.0
198,307,12.0
198,308,31.0
198,309,5.0
198,314,8.0
198,315,7.0
198,316,3.0
198,318,1.0
198,321,3.0
198,324,3.0
198,326,27.0
198,327,2.0
198,328,9.0
198,330,57.0
198,334,110.0
198,338,10.0
198,342,2.0
198,352,2.0
198,353,36.0
198,365,1.0
198,367,15.0
198,375,2.0
198,378,1.0
198,385,3.0
198,388,20.0
198,389,2.0
198,393,12.0
198,420,52.0
198,426,2.0
198,429,27.0
198,431,44.0
198,432,93.0
198,436,7.0
198,457,59.0
198,458,107.0
198,459,149.0
198,460,166.0
198,461,155.0
198,462,6.0
198,463,1.0
198,465,111.0
198,473,5.0
198,474,1.0
198,476,5.0
198,478,5.0
198,483,1.0
198,485,2.0
198,486,6.0
198,489,2.0
198,490,18.0
198,492,2.0
198,493,6.0
198,500,10.0
198,504,12.0
198,505,2.0
198,506,2.0
198,507,4.0
198,508,7.0
198,509,1.0
198,510,13.0
199,201,4.0
199,206,1.0
199,208,21.0
199,212,285.0
199,213,312.0
199,214,427.0
199,215,9.0
199,218,225.0
199,241,1.0
199,247,8.0
199,248,4.0
199,250,1.0
199,256,1.0
199,266,4.0
199,268,10.0
199,269,8.0
199,274,46.0
199,279,2.0
199,280,3.0
199,283,2.0
199,288,2.0
199,291,18.0
199,306,103.0
199,307,24.0
199,308,49.0
199,309,3.0
199,314,5.0
199,315,9.0
199,321,1.0
199,324,3.0
199,326,12.0
199,327,2.0
199,328,3.0
199,330,26.0
199,334,128.0
199,338,32.0
199,342,2.0
199,352,2.0
199,353,30.0
199,367,6.0
199,375,1.0
199,385,4.0
199,388,4.0
199,389,1.0
199,393,27.0
199,420,92.0
199,426,10.0
199,429,42.0
199,431,60.0
199,432,166.0
199,436,11.0
199,457,152.0
199,458,218.0
199,459,260.0
199,460,373.0
199,461,395.0
199,462,8.0
199,465,248.0
199,473,1.0
199,476,1.0
199,478,2.0
199,485,5.0
199,486,8.0
199,490,6.0
199,492,1.0
199,493,7.0
199,496,1.0
199,500,13.0
199,504,10.0
199,505,1.0
199,506,1.0
199,507,3.0
199,508,4.0
199,510,21.0
201,206,3.0
201,208,5.0
201,212,61.0
201,213,72.0
201,214,38.0
201,215,2.0
201,218,69.0
201,241,2.0
201,247,3.0
201,248,5.0
201,250,1.0
201,265,7.0
201,266,1.0
201,268,4.0
201,269,4.0
201,274,14.0
201,280,1.0
201,283,1.0
201,288,1.0
201,306,8.0
201,308,10.0
201,309,3.0
201,314,1.0
201,315,5.0
201,316,1.0
201,321,2.0
201,324,3.0
201,326,5.0
201,327,1.0
201,328,3.0
201,330,8.0
201,331,1.0
201,334,19.0
201,338,18.0
201,342,2.0
201,353,12.0
201,367,2.0
201,375,2.0
201,385,2.0
201,389,1.0
201,393,2.0
201,420,8.0
201,426,4.0
201,429,3.0
201,431,8.0
201,432,12.0
201,436,1.0
201,457,26.0
201,458,33.0
201,459,43.0
201,460,51.0
201,461,59.0
201,462,1.0
201,465,49.0
201,473,1.0
201,474,1.0
201,476,1.0
201,485,4.0
201,486,1.0
201,490,7.0
201,492,1.0
201,493,3.0
201,497,1.0
201,500,3.0
201,504,6.0
201,505,1.0
201,506,1.0
201,508,4.0
201,510,13.0
206,208,2.0
206,209,10.0
206,212,28.0
206,213,28.0
206,214,22.0
206,215,1.0
206,218,16.0
206,247,3.0
206,248,1.0
206,250,1.0
206,268,3.0
206,269,3.0
206,274,6.0
206,280,1.0
206,288,1.0
206,298,1.0
206,306,3.0
206,307,1.0
206,308,7.0
206,309,1.0
206,314,1.0
206,316,2.0
206,320,2.0
206,330,5.0
206,334,7.0
206,338,8.0
206,342,1.0
206,352,1.0
206,367,1.0
206,388,1.0
206,389,1.0
206,426,2.0
206,429,3.0
206,431,3.0
206,432,11.0
206,436,1.0
206,457,11.0
206,458,19.0
206,459,17.0
206,460,26.0
206,461,28.0
206,462,2.0
206,465,26.0
206,476,3.0
206,485,1.0
206,490,3.0
206,500,1.0
206,504,3.0
206,506,1.0
206,507,2.0
206,510,1.0
208,209,1.0
208,212,493.0
208,213,610.0
208,214,376.0
208,215,12.0
208,216,9.0
208,217,2.0
208,218,634.0
208,247,14.0
208,248,14.0
208,254,1.0
208,265,7.0
208,266,1.0
208,268,17.0
208,269,7.0
208,272,10.0
208,274,71.0
208,279,4.0
208,280,14.0
208,281,1.0
208,283,3.0
208,288,5.0
208,291,30.0
208,295,3.0
208,298,1.0
208,306,126.0
208,307,59.0
208,308,168.0
208,309,16.0
208,314,18.0
208,315,20.0
208,316,9.0
208,318,3.0
208,321,9.0
208,324,13.0
208,326,15.0
208,327,5.0
208,328,5.0
208,330,68.0
208,331,3.0
208,334,220.0
208,338,41.0
208,342,4.0
208,353,85.0
208,356,1.0
208,365,1.0
208,367,2.0
208,375,1.0
208,385,2.0
208,388,7.0
208,389,7.0
208,393,62.0
208,394,1.0
208,420,146.0
208,426,13.0
208,429,38.0
208,431,54.0
208,432,171.0
208,436,25.0
208,457,476.0
208,458,581.0
208,459,843.0
208,460,864.0
208,461,957.0
208,462,7.0
208,463,1.0
208,465,651.0
208,473,2.0
208,474,5.0
208,478,7.0
208,480,6.0
208,485,7.0
208,486,6.0
208,487,2.0
208,488,1.0
208,490,21.0
208,493,9.0
208,496,3.0
208,497,7.0
208,500,6.0
208,504,10.0
208,505,1.0
208,506,3.0
208,507,4.0
208,508,16.0
208,510,66.0
209,212,6.0
209,213,10.0
209,214,6.0
209,218,7.0
209,247,1.0
209,265,2.0
209,268,2.0
209,269,1.0
209,272,1.0
209,274,2.0
209,288,1.0
209,291,1.0
209,298,1.0
209,306,2.0
209,308,4.0
209,311,1.0
209,326,3.0
209,330,2.0
209,334,4.0
209,338,2.0
209,352,1.0
209,353,1.0
209,367,2.0
209,375,1.0
209,388,1.0
209,420,1.0
209,432,7.0
209,436,1.0
209,457,4.0
209,458,5.0
209,459,7.0
209,460,18.0
209,461,11.0
209,465,8.0
209,478,1.0
209,483,1.0
209,486,1.0
209,490,4.0
209,500,1.0
209,504,1.0
209,508,1.0
209,510,1.0
212,213,7350.0
212,214,4251.0
212,215,132.0
212,216,27.0
212,217,13.0
212,218,5099.0
212,241,15.0
212,247,83.0
212,248,95.0
212,250,10.0
212,254,5.0
212,256,1.0
212,261,1.0
212,265,98.0
212,266,9.0
212,268,107.0
212,269,105.0
212,272,98.0
212,274,802.0
212,279,51.0
212,280,100.0
212,281,3.0
212,283,42.0
212,288,91.0
212,291,196.0
212,295,10.0
212,298,4.0
212,306,919.0
212,307,513.0
212,308,800.0
212,309,94.0
212,311,14.0
212,314,153.0
212,315,163.0
212,316,54.0
212,318,9.0
212,320,2.0
212,321,65.0
212,324,45.0
212,326,138.0
212,327,62.0
212,328,80.0
212,329,3.0
212,330,669.0
212,331,12.0
212,334,1677.0
212,338,457.0
212,342,44.0
212,352,17.0
212,353,653.0
212,358,1.0
212,365,2.0
212,367,52.0
212,375,11.0
212,378,4.0
212,383,17.0
212,385,13.0
212,388,43.0
212,389,35.0
212,393,389.0
212,394,14.0
212,408,2.0
212,420,1177.0
212,426,95.0
212,429,300.0
212,431,933.0
212,432,2271.0
212,436,193.0
212,457,2836.0
212,458,2850.0
212,459,3664.0
212,460,5954.0
212,461,5835.0
212,462,114.0
212,463,2.0
212,465,3844.0
212,473,7.0
212,474,49.0
212,476,13.0
212,477,1.0
212,478,46.0
212,480,41.0
212,483,8.0
212,485,52.0
212,486,62.0
212,487,1.0
212,488,6.0
212,489,5.0
212,490,230.0
212,492,6.0
212,493,77.0
212,496,29.0
212,497,19.0
212,500,118.0
212,504,110.0
212,505,14.0
212,506,26.0
212,507,29.0
212,508,97.0
212,510,395.0
213,214,3441.0
213,215,135.0
213,216,31.0
213,217,9.0
213,218,6782.0
213,241,14.0
213,247,97.0
213,248,112.0
213,250,18.0
213,254,9.0
213,256,1.0
213,261,2.0
213,265,126.0
213,266,12.0
213,268,119.0
213,269,117.0
213,272,108.0
213,274,415.0
213,279,49.0
213,280,106.0
213,281,8.0
213,283,52.0
213,288,98.0
213,291,188.0
213,295,6.0
213,298,4.0
213,306,765.0
213,307,406.0
213,308,822.0
213,309,90.0
213,311,12.0
213,314,191.0
213,315,233.0
213,316,84.0
213,318,9.0
213,320,1.0
213,321,74.0
213,324,74.0
213,326,167.0
213,327,100.0
213,328,89.0
213,329,4.0
213,330,610.0
213,331,13.0
213,334,1751.0
213,338,582.0
213,342,38.0
213,352,11.0
213,353,709.0
213,358,2.0
213,365,5.0
213,367,51.0
213,373,3.0
213,375,7.0
213,378,4.0
213,383,16.0
213,385,16.0
213,386,1.0
213,388,52.0
213,389,34.0
213,393,381.0
213,394,15.0
213,420,966.0
213,426,106.0
213,429,322.0
213,431,697.0
213,432,2328.0
213,436,260.0
213,457,2441.0
213,458,3364.0
213,459,4735.0
213,460,5879.0
213,461,6667.0
213,462,84.0
213,465,4864.0
213,473,10.0
213,474,49.0
213,476,14.0
213,477,1.0
213,478,78.0
213,480,67.0
213,483,11.0
213,485,78.0
213,486,65.0
213,487,3.0
213,488,10.0
213,489,2.0
213,490,295.0
213,492,5.0
213,493,102.0
213,496,32.0
213,497,21.0
213,500,125.0
213,504,112.0
213,505,18.0
213,506,42.0
213,507,38.0
213,508,128.0
213,509,1.0
213,510,522.0
214,215,216.0
214,216,44.0
214,217,14.0
214,218,2811.0
214,241,8.0
214,247,58.0
214,248,85.0
214,250,9.0
214,254,2.0
214,256,1.0
214,265,39.0
214,266,6.0
214,268,87.0
214,269,64.0
214,272,60.0
214,274,722.0
214,279,38.0
214,280,111.0
214,281,4.0
214,283,30.0
214,288,55.0
214,291,216.0
214,295,11.0
214,298,2.0
214,306,2119.0
214,307,571.0
214,308,839.0
214,309,112.0
214,311,7.0
214,314,110.0
214,315,141.0
214,316,50.0
214,318,7.0
214,320,2.0
214,321,42.0
214,324,53.0
214,326,161.0
214,327,42.0
214,328,121.0
214,329,4.0
214,330,705.0
214,331,14.0
214,334,1984.0
214,338,310.0
214,339,1.0
214,342,44.0
214,352,21.0
214,353,764.0
214,356,1.0
214,358,1.0
214,365,4.0
214,367,75.0
214,373,1.0
214,375,11.0
214,378,1.0
214,383,10.0
214,385,28.0
214,388,63.0
214,389,25.0
214,393,482.0
214,394,13.0
214,420,2051.0
214,426,165.0
214,429,417.0
214,431,565.0
214,432,2282.0
214,436,93.0
214,457,2204.0
214,458,3466.0
214,459,3236.0
214,460,5473.0
214,461,5385.0
214,462,308.0
214,465,3457.0
214,473,10.0
214,474,32.0
214,476,16.0
214,478,46.0
214,480,18.0
214,483,6.0
214,485,44.0
214,486,59.0
214,488,5.0
214,489,2.0
214,490,179.0
214,492,8.0
214,493,83.0
214,496,10.0
214,497,17.0
214,500,81.0
214,504,102.0
214,505,15.0
214,506,20.0
214,507,30.0
214,508,77.0
214,510,223.0
215,216,9.0
215,218,75.0
215,247,1.0
215,250,1.0
215,265,1.0
215,268,5.0
215,269,3.0
215,272,4.0
215,274,29.0
215,279,3.0
215,280,13.0
215,288,2.0
215,291,3.0
215,295,1.0
215,306,150.0
215,307,28.0
215,308,35.0
215,309,6.0
215,314,5.0
215,315,3.0
215,316,2.0
215,321,2.0
215,324,4.0
215,326,3.0
215,327,3.0
215,328,2.0
215,330,18.0
215,331,1.0
215,334,54.0
215,338,9.0
215,342,2.0
215,353,17.0
215,367,1.0
215,388,3.0
215,389,1.0
215,393,10.0
215,420,88.0
215,426,8.0
215,429,16.0
215,431,12.0
215,432,30.0
215,436,9.0
215,457,87.0
215,458,154.0
215,459,111.0
215,460,182.0
215,461,185.0
215,462,7.0
215,465,131.0
215,474,3.0
215,476,3.0
215,478,3.0
215,485,2.0
215,486,1.0
215,489,1.0
215,490,3.0
215,493,2.0
215,497,1.0
215,500,1.0
215,504,2.0
215,508,9.0
215,510,6.0
216,218,21.0
216,248,2.0
216,268,1.0
216,269,2.0
216,274,8.0
216,280,1.0
216,288,1.0
216,291,3.0
216,295,1.0
216,306,71.0
216,307,5.0
216,308,4.0
216,309,2.0
216,316,1.0
216,321,1.0
216,326,1.0
216,330,8.0
216,334,9.0
216,338,2.0
216,342,2.0
216,353,3.0
216,389,1.0
216,393,2.0
216,420,14.0
216,426,6.0
216,429,4.0
216,431,3.0
216,432,8.0
216,457,17.0
216,458,70.0
216,459,17.0
216,460,41.0
216,461,38.0
216,462,6.0
216,465,26.0
216,489,1.0
216,497,1.0
216,510,4.0
217,218,9.0
217,268,2.0
217,274,5.0
217,280,1.0
217,288,1.0
217,291,1.0
217,306,6.0
217,307,8.0
217,308,3.0
217,309,1.0
217,315,1.0
217,324,1.0
217,326,1.0
217,330,2.0
217,334,5.0
217,338,1.0
217,353,2.0
217,420,5.0
217,426,1.0
217,429,2.0
217,431,1.0
